"PUBID","P5-101","CV_HH_POV_RATIO","YAST25-3310_COMB","YAST25-3320_COMB","CVC_TTL_RESIDENCES"
5824,2,10,4,-4,8
5825,2,10,5,1,3
5826,2,28,5,5,5
5827,2,-3,5,1,5
5828,2,-3,-4,-4,10
5829,2,33,5,1,7
5830,3,0,5,1,6
5831,1,273,-4,-4,2
5832,-4,-4,5,6,-4
5833,1,309,4,-4,12
5834,3,92,5,1,1
5835,2,64,5,6,7
5836,1,-3,-4,-4,11
5837,1,-3,4,-4,8
5838,1,321,4,-4,12
5839,1,321,4,-4,8
5840,1,602,4,-4,10
5841,1,399,5,6,5
5842,1,-3,4,-4,9
5843,1,333,4,-4,6
5844,1,151,4,-4,9
5845,2,51,4,-4,9
5846,2,78,4,-4,7
5847,-4,-4,4,-4,-4
5848,-4,-4,5,97,-4
5849,-4,-4,5,97,-4
5850,-4,-4,5,97,-4
5851,2,40,5,8,4
5852,2,79,5,97,6
5853,2,28,5,1,10
5854,2,28,4,-4,9
5855,2,28,4,-4,10
5856,-4,-3,-4,-4,21
5857,-4,-3,4,-4,8
5858,-4,541,1,-4,7
5859,1,332,-4,-4,8
5860,1,127,-4,-4,6
5861,1,153,4,-4,4
5862,1,186,-4,-4,3
5863,1,186,5,97,10
5864,1,110,-4,-4,2
5865,3,-3,5,1,8
5866,2,183,4,-4,3
5867,1,532,5,1,12
5868,2,311,-4,-4,10
5869,1,366,1,-4,5
5870,1,447,-4,-4,1
5871,-4,-4,2,-4,-4
5872,1,324,5,97,9
5873,1,-3,-4,-4,7
5874,1,-3,-4,-4,4
5875,-4,146,-4,-4,26
5876,1,216,5,1,7
5877,-4,302,-4,-4,2
5878,1,454,4,-4,15
5879,1,454,5,1,3
5880,1,-3,3,-4,8
5881,1,999,-4,-4,7
5882,1,454,5,1,4
5883,-4,-4,5,1,-4
5884,2,224,4,-4,18
5885,2,224,2,-4,14
5886,2,224,4,-4,14
5887,1,-3,-4,-4,1
5888,1,499,4,-4,4
5889,-4,187,4,-4,13
5890,1,270,4,-4,6
5891,-4,-4,5,1,-4
5892,-4,-3,4,-4,20
5893,-4,-3,-4,-4,27
5894,2,251,5,1,7
5895,2,251,4,-4,15
5896,1,178,-4,-4,9
5897,2,320,5,1,10
5898,1,716,4,-4,8
5899,1,127,5,97,8
5900,1,127,5,1,-3
5901,2,35,-4,-4,23
5902,2,171,4,-4,13
5903,2,305,4,-4,5
5904,2,305,-4,-4,1
5905,2,181,4,-4,17
5906,1,240,5,1,8
5907,1,240,1,-4,7
5908,1,453,1,-4,11
5909,1,453,4,-4,6
5910,1,471,4,-4,5
5911,1,471,-4,-4,2
5912,-4,353,4,-4,7
5913,1,99,5,1,11
5914,-4,163,-4,-4,8
5915,1,283,5,1,9
5916,1,283,-4,-4,7
5917,1,564,4,-4,13
5918,-4,139,5,1,13
5919,-4,63,4,-4,11
5920,-4,63,-4,-4,13
5921,-4,193,4,-4,8
5922,1,-3,4,-4,21
5923,1,235,4,-4,10
5924,1,147,4,-4,9
5925,1,147,4,-4,14
5926,-4,-4,4,-4,-4
5927,1,139,5,97,14
5928,1,120,5,1,13
5929,1,120,4,-4,11
5930,2,28,-4,-4,3
5931,2,139,1,-4,4
5932,2,139,5,6,18
5933,2,209,5,1,9
5934,2,142,4,-4,8
5935,2,120,5,1,4
5936,2,134,5,1,7
5937,2,126,5,1,3
5938,2,231,-4,-4,6
5939,2,81,1,-4,8
5940,2,6,5,1,9
5941,1,211,5,1,20
5942,1,211,4,-4,13
5943,3,356,4,-4,8
5944,1,471,-4,-4,5
5945,2,278,-4,-4,9
5946,2,278,4,-4,11
5947,2,278,-4,-4,-3
5948,2,58,1,-4,-3
5949,1,223,5,1,7
5950,1,251,4,-4,9
5951,1,562,4,-4,23
5952,1,219,4,-4,21
5953,1,105,1,-4,8
5954,1,478,-4,-4,2
5955,1,189,4,-4,11
5956,1,189,4,-4,9
5957,2,333,-4,-4,8
5958,1,-3,4,-4,10
5959,3,-3,5,6,18
5960,2,78,4,-4,17
5961,2,78,1,-4,9
5962,2,128,-4,-4,3
5963,1,350,1,-4,15
5964,-4,231,4,-4,-4
5965,1,269,4,-4,14
5966,1,396,1,-4,11
5967,1,203,-4,-4,1
5968,2,441,-4,-4,4
5969,1,234,1,-4,8
5970,1,289,5,97,2
5971,1,217,5,2,5
5972,1,328,5,1,5
5973,1,235,4,-4,5
5974,1,235,4,-4,11
5975,1,508,5,1,4
5976,1,508,5,1,4
5977,1,452,1,-4,5
5978,1,452,1,-4,6
5979,1,407,5,1,13
5980,1,549,4,-4,9
5981,-4,771,4,-4,-4
5982,1,-3,4,-4,9
5983,1,-3,5,1,3
5984,2,138,4,-4,13
5985,-4,123,-4,-4,4
5986,-4,166,4,-4,12
5987,1,-3,-4,-4,-3
5988,2,-3,5,1,16
5989,1,119,-4,-4,10
5990,1,116,-4,-4,5
5991,1,-3,5,1,1
5992,-4,-4,4,-4,-4
5993,-4,67,4,-4,10
5994,-4,67,-4,-4,5
5995,-4,67,-4,-4,6
5996,1,126,5,1,6
5997,1,138,-4,-4,9
5998,1,138,-4,-4,12
5999,-4,-4,4,-4,-4
6000,2,390,4,-4,12
6001,1,172,3,-4,10
6002,1,262,4,-4,18
6003,1,262,4,-4,17
6004,-4,59,5,1,9
6005,2,240,4,-4,18
6006,1,652,1,-4,3
6007,-4,-4,5,6,-4
6008,-4,238,-4,-4,4
6009,-4,-3,-4,-4,4
6010,-4,157,5,1,10
6011,-4,-3,-4,-4,4
6012,3,-3,5,1,4
6013,-4,249,-4,-4,8
6014,1,219,4,-4,6
6015,1,79,5,1,4
6016,-4,139,4,-4,4
6017,1,56,-4,-4,8
6018,1,171,5,1,1
6019,1,171,-4,-4,1
6020,-4,59,-4,-4,-4
6021,3,238,4,-4,3
6022,2,206,5,1,3
6023,1,481,4,-4,22
6025,2,64,4,-4,11
6026,2,21,-4,-4,3
6027,1,948,1,-4,6
6028,-4,187,-4,-4,17
6029,3,501,5,8,9
6030,1,386,5,1,6
6031,-4,-4,4,-4,-4
6032,1,239,5,1,10
6033,-4,-4,4,-4,-4
6034,-4,95,-4,-4,8
6035,2,135,4,-4,22
6036,1,158,-4,-4,10
6037,3,79,1,-4,4
6038,2,44,-4,-4,11
6039,2,85,-4,-4,11
6040,1,225,-4,-4,2
6041,1,225,-4,-4,8
6042,1,110,5,1,5
6043,1,278,-4,-4,9
6044,1,405,-4,-4,5
6045,1,247,-4,-4,1
6046,1,-3,-4,-4,2
6047,-4,118,4,-4,9
6048,-4,118,4,-4,13
6049,1,470,5,1,5
6050,1,800,1,-4,2
6051,2,127,4,-4,5
6052,1,208,5,1,5
6053,1,573,4,-4,22
6054,3,298,5,1,10
6055,1,551,-4,-4,8
6056,1,308,4,-4,13
6057,1,182,4,-4,7
6058,2,71,-4,-4,15
6059,1,4,2,-4,9
6060,-4,20,-4,-4,12
6061,1,230,4,-4,6
6062,1,230,4,-4,7
6063,3,29,4,-4,12
6064,-4,-4,-4,-4,-4
6065,1,321,5,97,9
6066,1,847,4,-4,-3
6067,-4,-4,5,1,-4
6068,-4,-4,4,-4,-4
6069,-4,-4,5,5,-4
6070,-4,77,5,10,17
6071,-4,77,1,-4,8
6072,2,28,5,97,16
6073,1,139,-4,-4,11
6074,1,423,4,-4,12
6075,1,-3,-4,-4,-3
6076,1,409,2,-4,12
6077,1,776,5,1,13
6078,-4,82,5,97,8
6079,-4,482,-4,-4,3
6080,-4,482,4,-4,8
6081,-4,192,-4,-4,5
6082,-4,192,4,-4,16
6083,-4,192,4,-4,10
6084,-4,-3,4,-4,28
6085,-4,134,-4,-4,2
6086,-4,134,4,-4,24
6087,-4,134,-4,-4,10
6088,-4,134,4,-4,9
6089,-4,-4,2,-4,-4
6090,1,99,5,1,12
6091,1,99,2,-4,4
6092,1,99,1,-4,9
6093,-4,220,-4,-4,9
6094,-4,192,4,-4,18
6095,-4,192,3,-4,13
6096,-4,192,5,2,9
6097,-4,370,5,97,5
6098,-4,210,-4,-4,18
6099,-4,542,4,-4,10
6100,-4,430,5,10,13
6101,-4,234,-4,-4,12
6102,-4,234,-4,-4,1
6103,-4,-3,1,-4,7
6104,-4,-4,-4,-4,-4
6105,1,346,-4,-4,8
6106,1,346,4,-4,4
6107,1,-3,-4,-4,1
6108,1,584,5,1,8
6109,1,-3,5,1,9
6110,1,-3,4,-4,5
6111,-4,-4,5,2,-4
6112,1,421,5,2,6
6113,1,421,5,1,6
6114,-4,-3,5,5,9
6115,1,127,-4,-4,5
6116,2,52,4,-4,11
6117,2,145,4,-4,12
6118,2,63,5,1,-3
6119,2,32,4,-4,12
6120,-4,277,5,97,-4
6121,2,169,4,-4,10
6122,2,169,5,1,5
6123,2,169,5,2,11
6124,1,-3,5,1,6
6125,1,-3,5,1,8
6126,-4,389,5,1,11
6127,-4,292,1,-4,14
6128,1,1001,4,-4,17
6129,-4,31,5,1,-3
6130,-4,-4,5,97,-4
6131,2,139,5,1,11
6132,2,258,-4,-4,11
6133,1,1627,5,1,2
6134,1,257,1,-4,8
6135,1,278,1,-4,6
6136,-4,73,-4,-4,-4
6137,1,-3,-4,-4,7
6138,-4,167,5,1,12
6139,-4,157,4,-4,8
6140,-4,157,3,-4,21
6141,1,155,4,-4,12
6142,1,155,5,1,5
6143,2,189,4,-4,15
6144,2,189,4,-4,20
6145,2,85,5,1,12
6146,1,-3,-4,-4,12
6147,-4,-4,5,97,-4
6148,1,130,-4,-4,10
6149,2,3,4,-4,12
6150,2,246,5,1,4
6151,2,246,4,-4,16
6152,1,251,5,5,6
6153,1,574,4,-4,5
6154,2,247,-4,-4,9
6155,1,150,4,-4,10
6156,1,150,4,-4,7
6157,1,495,4,-4,3
6158,1,410,1,-4,10
6159,1,332,4,-4,15
6160,1,-3,4,-4,7
6161,-4,-3,4,-4,-4
6162,-4,-3,4,-4,-4
6163,-4,-3,5,1,-4
6164,1,87,4,-4,31
6165,2,38,4,-4,36
6166,2,38,5,1,23
6167,2,38,5,1,22
6168,2,39,4,-4,35
6169,2,39,4,-4,29
6170,2,39,1,-4,11
6171,2,39,4,-4,19
6172,2,109,5,1,5
6173,2,414,4,-4,11
6174,1,258,5,1,14
6175,1,303,1,-4,8
6176,3,64,4,-4,27
6177,2,79,5,2,9
6178,-4,229,1,-4,13
6179,1,198,-4,-4,13
6180,1,190,2,-4,9
6181,1,-3,5,10,15
6182,1,-3,5,1,2
6183,1,471,5,2,7
6184,-4,283,1,-4,5
6185,-4,-4,-4,-4,-4
6186,-1,-3,4,-4,5
6187,1,-3,5,1,4
6188,3,-3,4,-4,14
6189,3,249,5,97,10
6190,1,1627,4,-4,15
6191,1,349,4,-4,9
6192,1,349,-4,-4,2
6193,1,179,4,-4,14
6194,1,-3,-4,-4,16
6195,1,-3,1,-4,7
6196,1,-3,4,-4,2
6197,1,283,3,-4,4
6198,1,283,4,-4,5
6199,1,274,-4,-4,6
6200,2,224,-4,-4,5
6201,1,256,2,-4,8
6202,1,256,1,-4,9
6203,2,-3,-4,-4,13
6204,1,-3,4,-4,-3
6205,1,-3,4,-4,-3
6206,1,-3,5,1,-3
6207,1,-3,5,97,-3
6208,2,-3,-4,-4,36
6209,-4,-4,4,-4,-4
6210,1,81,1,-4,-3
6211,-4,-4,4,-4,-4
6212,1,306,4,-4,15
6213,1,306,4,-4,10
6214,1,-3,1,-4,6
6215,1,-3,4,-4,6
6216,1,-3,5,1,1
6217,1,187,3,-4,5
6218,1,187,5,1,5
6219,1,187,5,1,8
6220,1,317,5,10,9
6221,1,317,5,1,10
6222,1,225,-4,-4,6
6223,1,482,1,-4,10
6224,1,581,5,1,5
6225,1,581,4,-4,8
6226,1,163,2,-4,6
6227,1,598,5,9,10
6228,-4,-4,5,1,-4
6229,1,622,4,-4,12
6230,1,622,5,1,8
6231,3,-3,4,-4,13
6232,-4,80,4,-4,5
6233,-4,80,3,-4,7
6234,1,-3,-4,-4,1
6235,1,220,-4,-4,7
6236,2,120,4,-4,8
6237,2,120,4,-4,7
6238,2,-3,1,-4,5
6239,1,483,4,-4,22
6240,1,-3,4,-4,18
6241,1,-3,4,-4,13
6242,1,232,4,-4,13
6243,1,441,2,-4,7
6244,1,441,1,-4,7
6245,1,528,4,-4,15
6246,1,388,1,-4,13
6247,1,224,4,-4,14
6248,2,382,4,-4,9
6249,2,434,-4,-4,10
6250,1,465,4,-4,6
6251,1,349,4,-4,13
6252,1,-3,4,-4,7
6253,1,302,4,-4,6
6254,1,274,4,-4,17
6255,1,436,4,-4,8
6256,2,267,5,1,10
6257,2,267,4,-4,9
6258,1,-3,2,-4,8
6259,-2,-3,1,-4,11
6260,1,431,5,1,8
6261,1,267,4,-4,19
6262,1,267,2,-4,9
6263,1,779,4,-4,10
6264,-1,-3,4,-4,16
6265,-1,-3,-4,-4,2
6266,-1,-3,2,-4,9
6267,-1,-3,5,1,8
6268,-1,-3,5,1,2
6269,1,637,-4,-4,19
6270,2,410,4,-4,24
6271,1,848,4,-4,17
6272,1,848,4,-4,12
6273,1,793,2,-4,9
6274,1,657,4,-4,-3
6275,1,598,5,3,9
6276,-4,255,4,-4,8
6277,-4,198,-4,-4,5
6278,-4,185,-4,-4,7
6279,-4,302,2,-4,12
6280,1,185,4,-4,17
6281,-4,346,-4,-4,11
6282,-4,117,4,-4,7
6283,-4,117,4,-4,12
6284,-4,-4,-4,-4,-4
6285,-4,-4,-4,-4,-4
6286,1,171,4,-4,9
6287,-4,-3,-4,-4,6
6288,-4,97,-4,-4,16
6289,-4,97,4,-4,16
6290,-4,-3,4,-4,20
6291,-4,150,4,-4,10
6292,-4,-3,5,1,3
6293,1,201,4,-4,9
6294,1,201,-4,-4,3
6295,1,219,1,-4,4
6296,1,297,-4,-4,1
6297,-4,-3,4,-4,-4
6298,1,409,1,-4,3
6299,1,370,4,-4,24
6300,1,370,-4,-4,1
6301,2,127,-4,-4,5
6302,1,282,5,1,11
6303,2,275,4,-4,13
6304,2,275,4,-4,10
6305,2,23,-4,-4,20
6306,2,52,4,-4,16
6307,2,324,5,97,14
6308,1,444,-4,-4,5
6309,1,-3,2,-4,8
6310,1,-3,5,1,27
6311,1,497,-4,-4,8
6312,1,208,1,-4,12
6313,1,-3,4,-4,10
6314,1,-3,1,-4,24
6315,1,208,4,-4,7
6316,1,383,4,-4,6
6317,1,534,-4,-4,8
6318,1,534,4,-4,19
6319,1,311,5,5,22
6320,1,127,4,-4,18
6321,1,127,4,-4,-4
6322,2,142,-4,-4,12
6323,2,142,1,-4,10
6324,-4,-4,4,-4,-4
6325,-4,-4,2,-4,-4
6326,2,254,4,-4,11
6327,1,585,4,-4,15
6328,1,539,4,-4,16
6329,2,716,4,-4,24
6330,1,667,2,-4,12
6331,1,749,1,-4,4
6332,1,179,-4,-4,5
6333,1,380,4,-4,10
6334,1,-3,1,-4,14
6335,1,-3,4,-4,21
6336,1,326,1,-4,6
6337,2,360,-4,-4,8
6338,1,397,4,-4,6
6339,1,393,4,-4,14
6340,2,258,5,1,8
6341,1,289,4,-4,13
6342,1,-3,4,-4,17
6343,1,-3,4,-4,19
6344,2,134,4,-4,8
6345,1,220,4,-4,23
6346,1,482,1,-4,7
6347,1,-3,4,-4,12
6348,2,309,4,-4,15
6351,1,290,4,-4,15
6352,1,290,-4,-4,7
6353,1,12,-4,-4,14
6354,1,1002,4,-4,13
6355,1,361,5,1,12
6356,1,252,-4,-4,1
6357,1,252,-4,-4,1
6358,1,-3,1,-4,13
6359,-4,-3,4,-4,-4
6360,-4,-3,4,-4,-4
6361,2,340,4,-4,11
6362,1,348,4,-4,12
6363,2,112,4,-4,23
6364,1,-3,5,1,10
6365,-4,309,5,10,12
6366,-4,-4,-4,-4,-4
6367,1,-3,4,-4,17
6368,-4,-4,-4,-4,-4
6369,-4,339,1,-4,7
6370,1,1627,4,-4,5
6371,-4,301,5,1,3
6372,-4,261,4,-4,8
6373,-4,258,5,3,15
6374,1,396,4,-4,17
6375,1,-3,4,-4,11
6376,1,307,5,8,15
6377,1,307,1,-4,4
6378,1,389,3,-4,16
6379,-4,325,4,-4,22
6380,1,332,-4,-4,6
6381,-4,-4,4,-4,-4
6382,-4,-4,-4,-4,-4
6383,1,403,4,-4,18
6384,1,294,4,-4,9
6385,1,294,4,-4,6
6386,1,198,3,-4,9
6387,1,198,-4,-4,7
6388,1,192,5,1,10
6389,1,192,5,1,15
6390,2,225,4,-4,15
6391,2,225,4,-4,10
6392,-4,-4,1,-4,-4
6393,1,1627,4,-4,21
6394,1,349,5,1,15
6395,1,250,4,-4,16
6396,1,250,4,-4,11
6397,2,115,4,-4,21
6398,2,233,4,-4,-3
6399,1,-3,4,-4,16
6400,2,181,3,-4,14
6401,2,383,4,-4,11
6402,2,224,2,-4,5
6403,1,1627,5,3,18
6404,1,-3,-4,-4,1
6405,1,552,-4,-4,17
6406,1,397,1,-4,8
6407,-4,-3,5,1,-4
6408,1,-3,1,-4,-4
6409,1,-3,4,-4,10
6410,1,890,4,-4,17
6411,2,179,4,-4,9
6412,2,179,4,-4,13
6413,1,249,-4,-4,6
6414,1,-3,4,-4,11
6415,-4,283,4,-4,10
6416,-4,283,1,-4,11
6417,-4,258,4,-4,9
6418,-4,220,4,-4,14
6419,-4,220,4,-4,11
6420,2,-3,4,-4,21
6421,1,244,4,-4,8
6422,3,360,4,-4,16
6423,1,270,-4,-4,7
6424,1,270,3,-4,7
6425,1,245,4,-4,14
6426,1,289,4,-4,10
6427,1,134,4,-4,15
6428,1,270,4,-4,8
6429,1,270,3,-4,12
6430,1,264,4,-4,15
6431,1,386,4,-4,13
6432,1,262,5,1,2
6433,1,258,2,-4,-3
6434,1,298,2,-4,7
6435,1,583,4,-4,13
6436,1,214,4,-4,21
6437,1,214,4,-4,-3
6438,1,216,4,-4,7
6439,1,216,5,1,17
6440,1,427,1,-4,12
6441,1,427,4,-4,6
6442,1,-3,-4,-4,4
6443,1,265,1,-4,11
6444,1,166,4,-4,13
6445,1,166,4,-4,-3
6446,1,533,4,-4,19
6447,1,223,-4,-4,12
6448,1,223,-4,-4,6
6449,-1,-3,-4,-4,8
6450,1,220,-4,-4,1
6451,1,330,2,-4,10
6452,2,293,-4,-4,8
6453,1,288,4,-4,8
6454,2,270,4,-4,13
6455,1,191,5,1,11
6456,1,191,4,-4,11
6457,1,191,4,-4,16
6458,2,201,4,-4,11
6459,3,0,4,-4,9
6460,1,166,4,-4,11
6461,1,166,4,-4,17
6462,3,256,-4,-4,1
6463,2,130,4,-4,20
6464,1,318,1,-4,10
6465,1,394,1,-4,7
6466,1,116,-4,-4,3
6467,1,116,4,-4,11
6468,1,171,4,-4,8
6469,1,171,4,-4,11
6470,-4,90,-4,-4,7
6471,2,85,5,6,20
6472,2,368,-4,-4,20
6473,2,368,4,-4,10
6474,2,57,5,3,26
6475,1,351,4,-4,24
6476,1,351,4,-4,6
6477,2,162,4,-4,17
6478,2,252,1,-4,5
6479,1,226,4,-4,14
6480,1,226,-4,-4,5
6481,-4,-4,5,6,-4
6482,-4,-4,-4,-4,-4
6483,-4,-4,4,-4,-4
6484,1,1627,1,-4,11
6485,2,723,4,-4,6
6486,2,723,4,-4,12
6487,1,983,-4,-4,12
6488,1,983,4,-4,15
6489,1,187,4,-4,14
6490,2,-3,4,-4,16
6491,2,311,4,-4,21
6492,2,340,5,10,20
6493,1,336,4,-4,14
6494,2,477,4,-4,14
6495,1,362,5,1,14
6496,2,31,4,-4,17
6497,2,31,5,1,14
6498,1,8,4,-4,20
6499,2,231,2,-4,7
6500,2,231,4,-4,14
6501,1,-3,1,-4,8
6502,1,-3,4,-4,14
6503,1,343,4,-4,11
6504,1,343,4,-4,9
6505,2,91,5,10,21
6506,1,434,4,-4,7
6507,2,33,5,1,3
6508,2,33,5,97,12
6509,2,138,4,-4,14
6510,2,138,4,-4,6
6511,2,-3,4,-4,20
6512,1,779,-4,-4,13
6513,1,358,5,1,5
6514,1,358,4,-4,8
6515,1,543,4,-4,8
6516,1,543,-4,-4,1
6517,1,350,4,-4,12
6518,1,350,-4,-4,14
6519,-4,-4,-4,-4,-4
6520,2,139,4,-4,21
6521,1,117,5,1,8
6522,3,-3,4,-4,15
6523,2,135,4,-4,12
6524,2,868,4,-4,15
6525,2,868,5,1,9
6526,2,75,1,-4,23
6527,-4,-4,-4,-4,-4
6528,-4,-3,4,-4,13
6529,2,48,4,-4,21
6530,2,48,-4,-4,6
6531,2,323,5,6,20
6532,1,541,1,-4,14
6533,2,63,-4,-4,5
6534,1,221,4,-4,8
6535,-4,-4,4,-4,-4
6536,2,308,1,-4,-3
6537,1,649,4,-4,5
6538,1,124,4,-4,22
6539,1,124,4,-4,10
6540,2,314,-4,-4,6
6541,1,641,4,-4,15
6542,1,393,2,-4,13
6543,2,232,4,-4,12
6544,2,257,4,-4,18
6545,1,470,4,-4,15
6546,2,-3,-4,-4,3
6547,1,535,-4,-4,14
6548,1,525,2,-4,8
6549,1,957,4,-4,4
6550,1,500,4,-4,8
6551,2,-3,-4,-4,3
6552,-4,324,4,-4,13
6553,-4,289,4,-4,18
6554,-4,289,4,-4,7
6555,-4,289,-4,-4,12
6556,-4,286,4,-4,13
6557,-4,286,5,97,16
6558,-4,466,-4,-4,14
6559,1,446,-4,-4,6
6560,2,107,3,-4,17
6561,1,207,2,-4,12
6562,1,207,4,-4,5
6563,1,207,1,-4,14
6564,1,622,4,-4,16
6565,2,200,4,-4,20
6566,2,137,-4,-4,3
6567,2,137,-4,-4,7
6568,2,177,1,-4,16
6569,2,177,5,1,12
6570,3,139,4,-4,17
6571,2,211,4,-4,10
6572,2,-3,4,-4,11
6573,-4,102,-4,-4,4
6574,-4,-3,-4,-4,-4
6575,2,365,4,-4,18
6576,2,219,5,1,20
6577,2,79,4,-4,33
6578,2,100,3,-4,21
6579,1,189,5,1,11
6580,2,46,5,2,14
6581,2,152,1,-4,2
6582,2,83,4,-4,6
6583,2,54,4,-4,10
6584,2,54,4,-4,4
6585,2,54,4,-4,8
6586,-4,-4,2,-4,-4
6587,-4,-4,2,-4,-4
6588,2,269,4,-4,7
6589,2,56,4,-4,21
6590,2,56,4,-4,13
6591,-4,-3,4,-4,-4
6592,-4,-4,5,97,-4
6593,-4,-4,4,-4,-4
6594,-4,-4,-4,-4,-4
6595,2,54,4,-4,10
6596,-4,-4,4,-4,-4
6597,2,105,5,1,6
6598,-4,-4,4,-4,-4
6599,-4,-4,-4,-4,-4
6600,-4,-4,-4,-4,-4
6601,-4,-4,1,-4,-4
6602,2,-3,4,-4,2
6603,2,-3,4,-4,1
6604,2,-3,1,-4,13
6605,2,115,4,-4,8
6606,1,111,4,-4,1
6607,1,111,4,-4,3
6608,2,-3,4,-4,13
6609,2,-3,5,10,11
6610,2,33,5,1,6
6611,2,47,4,-4,8
6612,2,47,5,1,9
6613,2,47,4,-4,7
6614,-4,-4,4,-4,-4
6615,1,167,1,-4,4
6616,2,73,4,-4,7
6617,2,73,1,-4,3
6618,-4,-4,4,-4,-4
6619,2,95,5,1,2
6620,2,45,4,-4,5
6621,-4,-4,1,-4,-4
6622,-4,-4,4,-4,-4
6623,-4,-4,4,-4,-4
6624,2,133,4,-4,5
6625,2,72,5,1,4
6626,1,-3,4,-4,8
6627,-4,-4,4,-4,-4
6628,-4,-4,4,-4,-4
6629,-4,185,4,-4,-4
6630,-4,-4,4,-4,-4
6631,1,-3,1,-4,6
6632,1,-3,4,-4,5
6633,-4,-4,4,-4,-4
6634,-4,-4,-4,-4,-4
6635,-4,-4,4,-4,-4
6636,1,484,5,1,8
6637,1,1627,-4,-4,5
6638,-4,-4,5,1,-4
6639,-4,-4,4,-4,-4
6640,2,79,4,-4,5
6641,2,117,4,-4,8
6642,-4,-4,5,1,-4
6643,-4,-4,4,-4,-4
6644,1,119,-4,-4,1
6645,2,56,5,97,8
6646,2,60,4,-4,3
6647,2,95,4,-4,6
6648,2,95,4,-4,7
6649,-4,-4,4,-4,-4
6650,-4,-4,5,1,-4
6651,-4,-4,4,-4,-4
6652,2,27,4,-4,12
6653,2,47,4,-4,13
6654,2,47,-4,-4,10
6655,2,135,-4,-4,3
6656,2,135,-4,-4,4
6657,-4,-4,4,-4,-4
6658,1,116,4,-4,4
6659,1,116,4,-4,5
6660,2,294,4,-4,7
6661,2,294,4,-4,4
6662,2,294,4,-4,6
6663,2,101,4,-4,9
6664,2,101,4,-4,7
6665,-4,-4,4,-4,-4
6667,2,0,4,-4,5
6668,-4,-4,4,-4,-4
6669,-4,-4,4,-4,-4
6670,1,201,4,-4,9
6671,2,353,4,-4,3
6672,2,-3,4,-4,8
6673,3,0,-4,-4,1
6674,2,152,5,1,4
6675,-4,-4,-4,-4,-4
6676,-4,-4,5,2,-4
6677,2,-3,4,-4,11
6678,-4,-4,-4,-4,-4
6679,2,-3,4,-4,-3
6680,1,195,-4,-4,1
6681,1,195,4,-4,5
6682,1,250,4,-4,5
6683,2,-3,4,-4,9
6684,-4,-4,5,1,-4
6685,2,-3,5,97,8
6686,2,-3,-4,-4,-4
6687,2,49,5,97,6
6688,2,49,4,-4,14
6689,2,49,4,-4,9
6690,-4,-4,4,-4,-4
6692,-4,-4,1,-4,-4
6693,2,139,5,1,7
6694,2,32,4,-4,14
6695,2,-3,-4,-4,2
6696,2,-3,4,-4,29
6697,-4,-4,4,-4,-4
6698,2,0,-4,-4,6
6699,-4,-4,5,1,-4
6700,1,105,4,-4,2
6701,1,105,5,97,6
6702,1,353,-4,-4,1
6703,-4,-4,5,1,-4
6704,-4,-4,5,1,-4
6705,2,75,-4,-4,8
6706,1,297,4,-4,7
6707,2,76,4,-4,8
6708,2,76,5,1,6
6709,2,104,4,-4,5
6710,2,104,4,-4,12
6711,2,174,5,1,7
6712,2,174,-4,-4,1
6713,2,140,4,-4,7
6714,-4,-3,4,-4,-4
6715,2,71,4,-4,10
6716,2,-3,4,-4,9
6717,-4,-4,5,1,-4
6718,-4,-4,-4,-4,-4
6719,-4,-4,4,-4,-4
6720,1,212,5,1,5
6721,2,221,1,-4,6
6722,1,73,-4,-4,4
6723,1,73,-4,-4,13
6724,1,73,4,-4,9
6725,2,166,-4,-4,1
6726,2,150,1,-4,3
6727,1,219,4,-4,4
6728,1,219,5,1,1
6729,1,259,5,1,4
6730,2,166,4,-4,10
6731,1,433,4,-4,7
6732,1,433,4,-4,5
6733,-4,902,1,-4,7
6734,-4,-3,4,-4,-4
6735,-4,-4,4,-4,-4
6736,3,-3,4,-4,-4
6737,-4,-4,5,1,-4
6738,1,822,4,-4,7
6739,-4,-4,1,-4,-4
6740,-4,-4,5,1,-4
6741,2,0,5,10,12
6742,-4,-4,4,-4,-4
6743,-4,-4,4,-4,-4
6744,-4,-4,4,-4,-4
6745,-4,-4,4,-4,-4
6746,-4,-4,5,1,-4
6747,2,-3,-4,-4,5
6748,-4,-4,4,-4,-4
6749,-4,-4,4,-4,-4
6750,-4,-4,5,1,-4
6751,-4,-4,4,-4,-4
6752,2,96,4,-4,14
6753,2,96,-4,-4,12
6754,-4,0,4,-4,-4
6755,2,0,5,1,7
6756,2,0,4,-4,13
6757,1,253,4,-4,8
6758,2,238,-4,-4,5
6759,2,71,4,-4,16
6760,2,71,5,1,8
6761,1,117,4,-4,15
6762,2,123,5,1,5
6763,-4,-4,4,-4,-4
6764,1,182,1,-4,3
6765,-4,-4,4,-4,-4
6766,-4,-4,5,1,-4
6767,-4,-4,4,-4,-4
6768,-4,-4,4,-4,-4
6769,-4,-4,5,1,-4
6770,-4,-4,4,-4,-4
6771,-4,-4,5,1,-4
6772,-4,-4,4,-4,-4
6773,1,554,5,5,8
6774,-4,-4,5,1,-4
6775,-4,-4,4,-4,-4
6776,-4,-4,-4,-4,-4
6777,-4,-4,1,-4,-4
6778,-4,-4,4,-4,-4
